F_id,C_id,label,value
376,257,factor,0.032653406
389,257,factor,0.125424419
392,257,factor,0.016218743
376,309,factor,0.001407261
381,200,factor,0.010578929
377,326,factor,0.01348089
376,221,factor,0.012508269
389,221,factor,0.037351819
379,280,factor,0.019326947
380,280,factor,0.002863255
386,245,factor,0.174338777
387,245,factor,0.008589219
388,245,factor,0.067317085
390,245,factor,0.023803667
391,245,factor,0.033955278
381,302,factor,0.002386902
381,324,factor,0.03558814
380,190,factor,0.005175863
379,245,factor,0.072809242
380,245,factor,0.003262138
390,228,factor,0.001731744
391,228,factor,0.029268702
395,252,factor,0.001957548
393,257,factor,0.130682003
394,257,factor,0.083419851
382,257,factor,0.011391794
383,257,factor,0.004330258
379,257,factor,0.029822832
377,324,factor,0.001998955
378,324,factor,0.045877224
392,231,factor,0.016758947
393,231,factor,0.043076682
394,231,factor,0.074914394
394,240,factor,0.120820569
382,240,factor,0.012041089
383,240,factor,0.010576127
384,240,factor,0.129572473
385,240,factor,0.141725835
386,240,factor,0.130287681
387,240,factor,0.006446627
388,240,factor,0.088079345
376,287,factor,0.038819603
389,287,factor,0.108003997
377,287,factor,0.018357834
389,309,factor,0.034123679
392,309,factor,0.003386131
377,309,factor,0.003275833
377,302,factor,0.01384742
381,248,factor,0.001914631
380,257,factor,0.004098477
395,333,factor,0.00388598
377,221,factor,0.007646446
378,221,factor,0.079276709
379,221,factor,0.033714219
395,228,factor,0.00347157
378,287,factor,0.022839257
379,287,factor,0.03730118
380,287,factor,0.001868485
394,295,factor,0.032649443
382,295,factor,0.038871035
383,295,factor,0.006873807
381,308,factor,0.062829775
377,231,factor,0.01765717
378,231,factor,0.040015543
379,231,factor,0.060955947
380,231,factor,0.005189357
377,248,factor,0.013543225
394,280,factor,0.036638754
382,280,factor,0.01171833
383,280,factor,0.002427818
384,280,factor,0.038333714
385,280,factor,0.066276414
386,280,factor,0.03865711
387,280,factor,0.004335879
378,309,factor,0.032771222
379,309,factor,0.040882312
380,309,factor,0.002540474
395,268,factor,0.003688153
376,312,factor,0.00574776
389,312,factor,0.077573709
376,311,factor,0.008213074
380,221,factor,0.00529308
388,280,factor,0.040481954
376,228,factor,0.024988112
389,228,factor,0.064559364
392,228,factor,0.014346664
393,228,factor,0.083413555
384,295,factor,0.078451197
385,295,factor,0.060805498
386,295,factor,0.099107196
387,295,factor,0.006109315
388,295,factor,0.055716217
377,311,factor,0.01225085
392,210,factor,0.005955475
393,210,factor,0.052556381
383,275,factor,0.00568299
384,275,factor,0.048243868
385,275,factor,0.066805695
386,275,factor,0.038419868
387,275,factor,0.001701198
390,234,factor,0.022692542
391,234,factor,0.025226219
395,234,factor,0.003969645
378,228,factor,0.050871449
379,228,factor,0.031703803
380,228,factor,0.004015899
382,201,factor,0.032712739
383,201,factor,0.007218104
384,201,factor,0.064965645
385,201,factor,0.051315069
386,201,factor,0.075512615
387,201,factor,0.004372317
388,201,factor,0.046807446
383,322,factor,0.00140104
378,311,factor,0.042752133
379,311,factor,0.054579397
392,312,factor,0.017618287
393,312,factor,0.040660664
394,312,factor,0.119528043
378,312,factor,0.05879582
376,295,factor,0.009581797
389,295,factor,0.031204752
392,295,factor,0.00388884
393,295,factor,0.058606343
377,295,factor,0.00590426
388,275,factor,0.057283594
390,275,factor,0.004250686
384,322,factor,0.020167213
385,322,factor,0.032257184
386,322,factor,0.011536721
387,322,factor,0.001675199
388,322,factor,0.01883725
390,322,factor,0.000417182
391,322,factor,0.020461718
379,312,factor,0.109202505
380,312,factor,0.003620219
392,351,factor,0.002917571
393,351,factor,0.150265054
382,312,factor,0.00610733
383,312,factor,0.00630812
384,312,factor,0.117887078
385,312,factor,0.155559254
386,312,factor,0.133660777
387,312,factor,0.003641882
394,210,factor,0.074249739
382,210,factor,0.058411126
383,210,factor,0.011078684
384,210,factor,0.087432003
385,210,factor,0.084876559
386,210,factor,0.090827638
387,210,factor,0.005158929
388,210,factor,0.063239854
382,231,factor,0.007065105
383,231,factor,0.022442907
384,231,factor,0.089816739
385,231,factor,0.107707165
386,231,factor,0.100519347
392,221,factor,0.011520889
381,228,factor,0.007843033
377,228,factor,0.002954471
378,295,factor,0.048038233
379,295,factor,0.026473221
380,295,factor,0.004813339
388,312,factor,0.12327189
390,312,factor,0.023962416
391,312,factor,0.017447118
387,231,factor,0.005943954
388,231,factor,0.074559915
390,231,factor,0.015090736
394,351,factor,0.027310722
382,351,factor,0.036278712
383,351,factor,0.00517751
384,351,factor,0.045834936
385,351,factor,0.064342279
386,351,factor,0.051830804
387,351,factor,0.00297524
380,351,factor,0.003823603
393,221,factor,0.039658893
394,221,factor,0.032243969
382,221,factor,0.066939794
383,221,factor,0.005307935
384,221,factor,0.106555124
385,221,factor,0.086026146
386,221,factor,0.096218478
387,221,factor,0.006411064
388,221,factor,0.055698428
388,189,factor,0.101282291
381,277,factor,0.012748401
377,277,factor,0.003215533
390,196,factor,0.015547037
391,196,factor,0.022018194
390,332,factor,0.004149803
391,332,factor,0.011923449
395,332,factor,0.018164564
395,196,factor,0.00463306
392,332,factor,0.002710341
390,189,factor,0.029327149
391,189,factor,0.011558815
390,210,factor,0.005363182
391,210,factor,0.030249481
395,210,factor,0.002226734
390,319,factor,0.017550619
391,319,factor,0.044352935
395,319,factor,0.003083285
376,181,factor,0.001246309
395,189,factor,0.004835671
393,332,factor,0.116148423
394,332,factor,0.032874149
382,332,factor,0.053938021
383,332,factor,0.005944286
384,332,factor,0.065544478
385,332,factor,0.068774045
386,332,factor,0.068600882
387,332,factor,0.003774523
388,332,factor,0.039560476
376,252,factor,0.04385957
389,252,factor,0.114502776
381,252,factor,0.00735677
395,312,factor,0.003374348
392,287,factor,0.016717684
393,287,factor,0.205896612
394,287,factor,0.036558052
382,287,factor,0.002074897
383,287,factor,0.0048832
395,250,factor,0.004504642
381,257,factor,0.003836624
377,252,factor,0.0138363
381,319,factor,0.001848876
376,331,factor,0.007052981
389,331,factor,0.057219636
377,331,factor,0.021540401
394,248,factor,0.088224739
381,181,factor,0.005089241
377,181,factor,0.01899716
376,201,factor,0.01813376
389,201,factor,0.053566092
392,201,factor,0.005923069
393,201,factor,0.124327902
382,333,factor,0.01881029
390,295,factor,0.005090375
391,295,factor,0.024519489
384,287,factor,0.045723388
385,287,factor,0.05955066
386,287,factor,0.046220623
387,287,factor,0.001537634
388,287,factor,0.054626806
390,315,factor,0.021729574
391,315,factor,0.014516802
376,356,factor,0.020250655
381,335,factor,0.066626051
377,335,factor,0.00194716
384,197,factor,0.140306432
385,197,factor,0.120752275
386,197,factor,0.125831898
387,197,factor,0.003960831
388,197,factor,0.077384169
395,272,factor,0.002053379
377,257,factor,0.010468738
378,257,factor,0.022857031
378,331,factor,0.046582178
379,331,factor,0.048083141
380,331,factor,0.005379518
395,315,factor,0.002169501
395,295,factor,0.00370955
382,248,factor,0.005899434
383,248,factor,0.008965291
384,248,factor,0.087557738
385,248,factor,0.094315784
386,248,factor,0.122977986
387,248,factor,0.003402534
388,248,factor,0.062379377
392,254,factor,0.007151931
393,254,factor,0.020912
394,254,factor,0.074212802
381,275,factor,0.002173187
389,356,factor,0.041566163
392,356,factor,0.002493209
393,356,factor,0.110999564
381,193,factor,0.030965926
381,337,factor,0.099568396
378,356,factor,0.012356091
379,356,factor,0.007550297
380,356,factor,0.004219772
383,333,factor,0.002215801
384,333,factor,0.029145292
385,333,factor,0.040369314
386,333,factor,0.01953021
387,333,factor,0.002384381
388,333,factor,0.022093558
382,254,factor,0.006062251
383,254,factor,0.01024399
384,254,factor,0.089308674
385,254,factor,0.107250425
386,254,factor,0.142198087
387,254,factor,0.013071217
380,254,factor,0.004258197
376,315,factor,0.020946251
389,315,factor,0.10806761
377,315,factor,0.023263337
377,193,factor,0.003723329
390,333,factor,0.001804243
391,333,factor,0.022659225
381,272,factor,0.003375237
390,197,factor,0.014097115
391,197,factor,0.011821403
390,249,factor,0.002504735
391,249,factor,0.025523016
395,249,factor,0.002940198
376,293,factor,0.117777957
377,293,factor,0.011722
378,315,factor,0.058906887
379,315,factor,0.092844889
380,315,factor,0.006189565
392,189,factor,0.002179752
393,189,factor,0.038468912
394,189,factor,0.07999552
382,189,factor,0.037261919
383,189,factor,0.005748266
384,189,factor,0.20393507
390,321,factor,0.006658635
391,321,factor,0.043757955
395,321,factor,0.001323601
395,335,factor,0.012126014
381,250,factor,0.002964877
394,277,factor,0.057083168
382,277,factor,0.046188616
383,277,factor,0.008083982
384,277,factor,0.089739803
376,277,factor,0.004699018
383,232,factor,0.020631212
385,189,factor,0.130442565
386,189,factor,0.180680253
387,189,factor,0.003719558
380,189,factor,0.00205975
385,277,factor,0.094495381
386,277,factor,0.093430908
387,277,factor,0.007723605
388,277,factor,0.064486852
384,232,factor,0.088325623
385,232,factor,0.073427216
386,232,factor,0.08736295
387,232,factor,0.010122048
388,232,factor,0.076115415
377,250,factor,0.022178235
378,250,factor,0.058665204
389,277,factor,0.027391013
392,277,factor,0.007711783
393,277,factor,0.029543561
378,293,factor,0.013300818
381,249,factor,0.027391085
390,232,factor,0.012877316
391,232,factor,0.032961036
376,322,factor,0.129115366
389,322,factor,0.097229018
392,322,factor,0.002995777
393,322,factor,0.261435887
394,322,factor,0.019101443
378,277,factor,0.052143247
379,277,factor,0.034686567
380,277,factor,0.006041772
382,322,factor,0.038724096
378,322,factor,0.009605624
379,322,factor,0.007894848
380,322,factor,0.002019017
394,328,factor,0.057532573
382,328,factor,0.003931232
383,328,factor,0.003780189
384,328,factor,0.033752125
385,328,factor,0.066846122
386,328,factor,0.035295683
387,328,factor,0.003048501
388,328,factor,0.059119636
376,249,factor,0.013774807
389,249,factor,0.054370502
389,293,factor,0.093116414
392,293,factor,0.00304335
393,293,factor,0.230119156
395,251,factor,0.003217677
376,328,factor,0.054105809
389,328,factor,0.073682946
390,356,factor,0.00250767
391,356,factor,0.012161672
376,281,factor,0.005432388
376,248,factor,0.005820563
389,248,factor,0.050286865
392,248,factor,0.006887896
393,248,factor,0.092478775
394,293,factor,0.026821165
382,293,factor,0.023635026
383,293,factor,0.002608594
379,293,factor,0.010991459
380,293,factor,0.002474533
377,249,factor,0.003124807
378,249,factor,0.087598016
379,249,factor,0.032490541
392,337,factor,0.002609191
393,337,factor,0.211791856
392,328,factor,0.017149866
393,328,factor,0.230198216
378,328,factor,0.020558158
379,328,factor,0.041709596
395,356,factor,0.030282106
380,328,factor,0.003070719
380,249,factor,0.0082738
394,337,factor,0.044480034
382,337,factor,0.010285069
383,337,factor,0.002671942
384,337,factor,0.031286435
385,337,factor,0.049202323
386,337,factor,0.028433497
387,337,factor,0.003247831
388,337,factor,0.038009047
381,251,factor,0.005965568
378,248,factor,0.043997696
379,248,factor,0.047759799
380,248,factor,0.00658602
391,275,factor,0.01628739
377,251,factor,0.025597523
395,275,factor,0.0017482
390,236,factor,0.002817699
391,236,factor,0.038555456
381,189,factor,0.0248332
376,250,factor,0.006826956
389,250,factor,0.065019326
395,236,factor,0.002880513
394,236,factor,0.066056897
382,236,factor,0.046526799
390,346,factor,0.000476579
391,346,factor,0.020881436
395,346,factor,0.00531001
381,328,factor,0.002320931
392,331,factor,0.006157353
393,331,factor,0.04379438
394,331,factor,0.141341402
381,210,factor,0.020929566
388,351,factor,0.037672327
383,236,factor,0.005043735
384,236,factor,0.113642981
385,236,factor,0.111983395
386,236,factor,0.105268824
387,236,factor,0.005557383
388,236,factor,0.086076581
376,234,factor,0.013265146
389,234,factor,0.081751085
392,234,factor,0.013301988
377,234,factor,0.023714229
382,331,factor,0.009908487
383,331,factor,0.00771024
384,331,factor,0.091587238
385,331,factor,0.11049006
386,331,factor,0.121341583
387,331,factor,0.005555113
388,331,factor,0.05608355
392,250,factor,0.010053864
393,250,factor,0.036101705
394,250,factor,0.166683719
382,250,factor,0.008021213
383,250,factor,0.01604533
379,250,factor,0.098239982
390,331,factor,0.016197047
390,351,factor,0.003557973
391,351,factor,0.01320363
395,351,factor,0.014906458
376,321,factor,0.021075607
389,321,factor,0.089164704
392,321,factor,0.006589445
393,321,factor,0.151450419
380,250,factor,0.002958614
378,234,factor,0.059484901
379,234,factor,0.089100757
380,234,factor,0.002514252
391,331,factor,0.040363088
395,331,factor,0.004223959
377,328,factor,0.011851912
382,251,factor,0.007056768
383,251,factor,0.010208421
384,251,factor,0.083386645
385,251,factor,0.094253071
386,251,factor,0.108653361
387,251,factor,0.006531182
388,251,factor,0.071181481
378,321,factor,0.032021325
379,321,factor,0.039169057
380,321,factor,0.004197335
388,254,factor,0.084813779
390,254,factor,0.02601178
391,254,factor,0.020403367
377,281,factor,0.002510146
378,281,factor,0.04394298
379,281,factor,0.034645896
390,251,factor,0.016424238
391,251,factor,0.026735697
376,336,factor,0.028862055
376,306,factor,0.034438299
389,306,factor,0.060839116
392,306,factor,0.00866249
393,306,factor,0.106405028
376,235,factor,0.008229391
389,235,factor,0.026115578
395,255,factor,0.002901972
378,254,factor,0.054142556
379,254,factor,0.073211263
395,254,factor,0.003786582
381,236,factor,0.020916792
377,236,factor,0.009091924
377,337,factor,0.013101627
378,337,factor,0.014849769
379,337,factor,0.012901858
395,336,factor,0.003013712
392,308,factor,0.002987142
377,308,factor,0.006190584
378,308,factor,0.008335982
379,308,factor,0.007856639
390,336,factor,0.003457737
391,336,factor,0.053195361
376,323,factor,0.007901607
389,323,factor,0.078939212
392,323,factor,0.009657551
382,323,factor,0.005291662
383,323,factor,0.008231148
384,323,factor,0.104753879
385,323,factor,0.134277193
386,323,factor,0.120148466
387,323,factor,0.003754615
388,323,factor,0.083784318
378,247,factor,0.056664584
379,247,factor,0.043024858
380,247,factor,0.002976803
390,317,factor,0.021562249
391,317,factor,0.030004898
386,191,factor,0.137725209
387,191,factor,0.003368287
388,191,factor,0.064123511
395,212,factor,0.001899512
395,245,factor,0.002081555
376,318,factor,0.008773066
377,318,factor,0.007222641
390,306,factor,0.000726475
391,306,factor,0.026695932
376,337,factor,0.05547448
389,337,factor,0.065972463
389,336,factor,0.130999851
377,336,factor,0.021902402
381,304,factor,0.128612652
393,323,factor,0.083198157
394,323,factor,0.088971322
378,323,factor,0.051181071
379,323,factor,0.063363869
382,327,factor,0.036684406
383,327,factor,0.00361592
384,327,factor,0.024146374
378,349,factor,0.106195862
377,349,factor,0.003477942
393,267,factor,0.04195543
394,267,factor,0.061454764
382,267,factor,0.059722659
383,267,factor,0.005714279
384,267,factor,0.152144583
385,267,factor,0.106771931
380,267,factor,0.002790752
386,313,factor,0.127771753
387,313,factor,0.005849171
388,313,factor,0.062645228
378,313,factor,0.078920552
379,313,factor,0.033609339
380,313,factor,0.003215255
381,351,factor,0.099018935
381,336,factor,0.009462825
391,231,factor,0.020770025
392,315,factor,0.01921023
393,315,factor,0.07216831
394,315,factor,0.10865282
381,365,factor,0.042175506
381,201,factor,0.017873668
377,201,factor,0.01273464
389,344,factor,0.074987583
392,344,factor,0.004075311
393,344,factor,0.085793622
394,344,factor,0.0375943
382,344,factor,0.047971517
383,344,factor,0.007489032
390,287,factor,0.006400264
391,287,factor,0.016909162
389,327,factor,0.072782203
392,327,factor,0.002146839
393,327,factor,0.20397783
394,327,factor,0.022452894
395,358,factor,0.002703639
381,345,factor,0.017254295
376,372,factor,0.008730065
389,372,factor,0.017893532
392,372,factor,0.001418964
393,372,factor,0.022533278
389,335,factor,0.057190229
392,335,factor,0.002878034
393,335,factor,0.219382
394,335,factor,0.026011601
378,335,factor,0.010601575
381,278,factor,0.039605231
393,343,factor,0.250193223
381,300,factor,0.01657047
390,221,factor,0.002800168
391,221,factor,0.017045027
395,221,factor,0.003018471
390,343,factor,0.001363602
391,343,factor,0.011528934
395,343,factor,0.005660763
385,327,factor,0.033466134
386,327,factor,0.026902965
387,327,factor,0.001697943
388,327,factor,0.025026578
390,327,factor,0.000995338
391,327,factor,0.013170636
381,330,factor,0.178767417
377,330,factor,0.006001458
376,324,factor,0.013315709
389,324,factor,0.024799326
392,324,factor,0.00619767
393,324,factor,0.059884433
393,310,factor,0.115487903
376,353,factor,0.114307116
395,322,factor,0.002386639
393,357,factor,0.015337137
394,357,factor,0.138728217
382,357,factor,0.043922014
383,357,factor,0.008154924
384,357,factor,0.222300407
385,357,factor,0.16549204
386,357,factor,0.242262594
387,357,factor,0.005567931
388,357,factor,0.110317322
379,335,factor,0.009201746
380,335,factor,0.003187636
382,318,factor,0.007168035
383,318,factor,0.007770713
379,318,factor,0.054625076
380,318,factor,0.002328824
389,346,factor,0.104768859
392,346,factor,0.003766276
393,346,factor,0.278654508
390,372,factor,0.016846346
391,372,factor,0.02050875
393,275,factor,0.296066352
394,275,factor,0.054649022
382,275,factor,0.010292586
377,275,factor,0.018199871
395,372,factor,0.002734181
379,344,factor,0.029144757
380,344,factor,0.005761237
381,295,factor,0.021456007
376,210,factor,0.009830887
389,210,factor,0.037228052
377,210,factor,0.0071866
390,360,factor,0.000355891
391,360,factor,0.012749633
390,297,factor,0.0010007
391,297,factor,0.008184967
381,338,factor,0.055538961
377,368,factor,0.014658833
394,363,factor,0.014576219
382,363,factor,0.035621732
383,363,factor,0.001674526
384,363,factor,0.02177027
385,363,factor,0.027374412
386,363,factor,0.017891013
387,363,factor,0.001664078
380,363,factor,0.00345059
382,298,factor,0.024571975
383,298,factor,0.003922511
384,298,factor,0.025043658
385,298,factor,0.037186647
386,298,factor,0.034153451
387,298,factor,0.002162204
388,298,factor,0.0179014
390,248,factor,0.012127172
381,368,factor,0.014816081
376,330,factor,0.04450436
376,352,factor,0.053825278
389,352,factor,0.083365326
377,352,factor,0.003693861
381,240,factor,0.00399886
390,368,factor,0.017305675
391,368,factor,0.016085241
395,368,factor,0.005045571
392,298,factor,0.003222085
393,298,factor,0.227731254
394,298,factor,0.017666981
381,306,factor,0.014684512
381,346,factor,0.033696826
392,252,factor,0.015102409
393,252,factor,0.147023938
394,252,factor,0.072467453
382,338,factor,0.025505947
383,338,factor,0.00329674
384,338,factor,0.027194237
385,338,factor,0.045342634
386,338,factor,0.023743303
387,338,factor,0.001887305
380,338,factor,0.002231561
379,330,factor,0.013473446
380,330,factor,0.002685819
394,373,factor,0.046178972
382,373,factor,0.047932786
383,373,factor,0.007159565
384,373,factor,0.134130128
385,373,factor,0.125390846
380,373,factor,0.003572884
385,297,factor,0.024860695
386,297,factor,0.014450085
387,297,factor,0.00111606
388,297,factor,0.012160623
380,297,factor,0.001753309
390,365,factor,0.00063377
391,365,factor,0.026790947
395,365,factor,0.006770756
390,373,factor,0.014123596
391,373,factor,0.015958365
395,373,factor,0.005019135
377,300,factor,0.006785645
377,343,factor,0.003130675
378,343,factor,0.014021877
379,343,factor,0.009344977
380,343,factor,0.002033751
384,339,factor,0.010328351
385,339,factor,0.018280911
386,339,factor,0.00828943
387,339,factor,0.000987287
388,339,factor,0.010519475
390,339,factor,0.000586142
391,339,factor,0.011892517
381,235,factor,0.015142299
377,235,factor,0.006932568
395,329,factor,0.001622648
395,287,factor,0.002554733
378,319,factor,0.025285095
379,319,factor,0.033870053
380,319,factor,0.009019499
392,362,factor,0.00210795
393,362,factor,0.157027935
394,362,factor,0.01706948
378,362,factor,0.018758297
379,362,factor,0.018056598
381,367,factor,0.015453101
384,318,factor,0.209425578
385,318,factor,0.14284153
386,318,factor,0.222621976
387,318,factor,0.00358137
388,318,factor,0.100074812
390,318,factor,0.020950796
391,318,factor,0.017974754
390,300,factor,0.001138473
391,300,factor,0.011100122
379,353,factor,0.005845335
380,353,factor,0.001253402
378,352,factor,0.015074751
379,352,factor,0.013300739
380,352,factor,0.001857505
381,310,factor,0.252464596
377,363,factor,0.000871203
378,363,factor,0.00938894
379,363,factor,0.004964793
390,337,factor,0.000759394
391,337,factor,0.012272887
395,337,factor,0.012124996
382,300,factor,0.012181523
383,300,factor,0.001845342
384,300,factor,0.019772903
385,300,factor,0.029060475
386,300,factor,0.022512507
387,300,factor,0.001503425
388,300,factor,0.016077394
390,274,factor,0.015576111
391,274,factor,0.016899368
395,274,factor,0.002768705
390,304,factor,0.00048445
391,304,factor,0.021574568
376,286,factor,0.091874389
389,286,factor,0.089024527
377,286,factor,0.015765012
381,327,factor,0.133081734
377,327,factor,0.001936879
376,247,factor,0.013079573
381,331,factor,0.002381068
390,257,factor,0.004770167
391,257,factor,0.034052672
376,308,factor,0.149582153
389,308,factor,0.099931108
389,267,factor,0.042833993
392,267,factor,0.006656351
381,312,factor,0.001406874
380,357,factor,0.002335653
392,304,factor,0.002308428
393,304,factor,0.170402247
377,304,factor,0.006767415
376,275,factor,0.05180033
389,275,factor,0.119186842
392,275,factor,0.007459781
376,363,factor,0.052568627
389,363,factor,0.086478435
390,347,factor,0.000579326
391,347,factor,0.009700729
395,347,factor,0.001995626
381,315,factor,0.001127861
376,193,factor,0.009280743
389,193,factor,0.045810604
392,193,factor,0.011592783
393,193,factor,0.048150072
381,361,factor,0.004283462
377,361,factor,0.01614021
377,373,factor,0.003286564
378,373,factor,0.064667625
379,373,factor,0.034305958
376,251,factor,0.007655683
389,251,factor,0.05947471
392,251,factor,0.005436624
381,297,factor,0.029158803
393,365,factor,0.177976677
393,191,factor,0.062679455
394,191,factor,0.070176412
382,191,factor,0.023547765
383,191,factor,0.006268386
384,191,factor,0.151891932
385,191,factor,0.10174969
384,367,factor,0.143062929
385,367,factor,0.152402649
386,367,factor,0.169147753
387,367,factor,0.002422178
388,367,factor,0.113913016
382,315,factor,0.00838378
383,315,factor,0.005305245
384,315,factor,0.103770484
385,315,factor,0.160167802
386,315,factor,0.159882154
387,315,factor,0.004860945
388,315,factor,0.092339915
376,360,factor,0.10704848
395,360,factor,0.005604694
377,362,factor,0.007290121
386,353,factor,0.005860859
387,353,factor,0.001246276
388,353,factor,0.019769856
390,353,factor,0.000288736
391,353,factor,0.020744403
381,268,factor,0.003822107
392,307,factor,0.002968419
393,307,factor,0.25164605
381,332,factor,0.088414744
381,357,factor,0.014161778
395,298,factor,0.011722015
395,297,factor,0.003461464
381,371,factor,0.014233792
376,319,factor,0.003475887
389,319,factor,0.055773594
392,319,factor,0.002390192
377,319,factor,0.01621006
380,308,factor,0.001585752
394,343,factor,0.026510506
382,343,factor,0.024457149
383,343,factor,0.003435471
384,343,factor,0.022698311
385,343,factor,0.036462391
386,343,factor,0.025145322
387,343,factor,0.001681689
388,343,factor,0.020347994
390,250,factor,0.027734904
391,250,factor,0.021626177
393,345,factor,0.281298627
378,345,factor,0.011710051
379,345,factor,0.013026246
380,345,factor,0.002777534
395,344,factor,0.005031687
392,371,factor,0.001451705
389,369,factor,0.015203284
392,369,factor,0.004026886
393,369,factor,0.042604814
377,369,factor,0.008840965
384,250,factor,0.12723936
385,250,factor,0.151189593
386,250,factor,0.134831911
387,250,factor,0.003424106
388,250,factor,0.100241798
389,330,factor,0.056416059
392,330,factor,0.003315766
393,330,factor,0.133509992
394,330,factor,0.036646283
382,330,factor,0.047116167
378,330,factor,0.016525025
394,228,factor,0.050486546
382,228,factor,0.044977877
383,228,factor,0.006540112
392,311,factor,0.009337464
393,311,factor,0.079724232
394,311,factor,0.081940446
382,311,factor,0.009910185
383,311,factor,0.006762781
384,311,factor,0.104538237
376,335,factor,0.08141151
395,330,factor,0.017384372
394,307,factor,0.027655332
382,307,factor,0.008072446
383,307,factor,0.002673806
384,307,factor,0.039399652
385,307,factor,0.050272958
386,307,factor,0.032966364
387,307,factor,0.002484471
388,307,factor,0.029760459
381,286,factor,0.006977158
392,357,factor,0.001556466
377,357,factor,0.004654077
378,357,factor,0.055498903
379,357,factor,0.052724957
394,324,factor,0.035684697
382,324,factor,0.040683866
383,324,factor,0.006188891
379,324,factor,0.025254982
380,324,factor,0.003548973
376,362,factor,0.045841494
389,362,factor,0.076610934
388,363,factor,0.014536984
382,362,factor,0.031171348
383,362,factor,0.00609477
384,362,factor,0.039809565
385,362,factor,0.055184423
386,362,factor,0.0489758
387,362,factor,0.002672518
388,362,factor,0.029763119
380,310,factor,0.002873652
385,369,factor,0.146343021
386,369,factor,0.175860622
387,369,factor,0.003944038
388,369,factor,0.120795224
395,300,factor,0.002319981
376,373,factor,0.009514492
376,189,factor,0.005161644
389,189,factor,0.052767591
376,327,factor,0.072226654
395,317,factor,0.005239541
381,359,factor,0.015400752
377,359,factor,0.006771736
390,280,factor,0.000806146
391,280,factor,0.023957303
395,280,factor,0.001630913
393,251,factor,0.054727934
394,251,factor,0.043984025
378,251,factor,0.030614446
379,251,factor,0.063142921
380,251,factor,0.005801459
395,277,factor,0.003919538
395,231,factor,0.006371643
381,358,factor,0.009728123
377,358,factor,0.006100375
376,369,factor,0.011108903
384,349,factor,0.238691775
385,349,factor,0.146980834
386,349,factor,0.169182679
387,349,factor,0.00431784
388,349,factor,0.113793026
390,349,factor,0.017980668
391,349,factor,0.015145767
394,297,factor,0.009051186
382,297,factor,0.014660936
383,297,factor,0.006185386
384,297,factor,0.013255531
394,367,factor,0.133493868
382,367,factor,0.036376399
383,367,factor,0.008702657
390,363,factor,0.000437568
391,363,factor,0.01682676
395,363,factor,0.009437936
378,286,factor,0.019844961
379,286,factor,0.01419808
380,286,factor,0.002829118
377,268,factor,0.019567824
392,313,factor,0.00762179
393,313,factor,0.046952717
394,313,factor,0.044899011
382,313,factor,0.059682259
383,313,factor,0.008570219
384,313,factor,0.135920909
385,313,factor,0.084780367
381,321,factor,0.00963656
381,333,factor,0.017126554
377,333,factor,0.00238567
377,310,factor,0.005757424
378,310,factor,0.019928669
379,310,factor,0.014173217
376,346,factor,0.098613405
381,323,factor,0.001738059
390,298,factor,0.001637682
391,298,factor,0.012421981
381,298,factor,0.085344805
378,338,factor,0.016303649
379,338,factor,0.012591764
391,248,factor,0.014427266
395,248,factor,0.00421965
394,369,factor,0.130861271
382,369,factor,0.018166736
383,369,factor,0.007916533
384,369,factor,0.190744527
392,363,factor,0.002380473
393,363,factor,0.220122117
389,353,factor,0.133709822
392,353,factor,0.004084206
393,353,factor,0.341210441
394,353,factor,0.019558063
378,353,factor,0.008156591
390,345,factor,0.000592755
391,345,factor,0.024469448
395,345,factor,0.002878154
381,349,factor,0.011905536
392,338,factor,0.003745937
393,338,factor,0.261252123
394,338,factor,0.01641787
390,325,factor,0.000623377
391,325,factor,0.018683253
395,325,factor,0.010621734
377,189,factor,0.002177958
378,189,factor,0.057922647
379,189,factor,0.053927186
381,215,factor,0.021021897
393,371,factor,0.038586565
394,371,factor,0.13997687
382,371,factor,0.022293681
383,371,factor,0.007950506
384,371,factor,0.238657674
385,371,factor,0.178249398
386,371,factor,0.215568587
387,371,factor,0.004277706
394,365,factor,0.036717241
382,365,factor,0.052264562
383,365,factor,0.00216261
384,365,factor,0.030163185
385,365,factor,0.041606359
386,365,factor,0.024566066
387,365,factor,0.003104511
388,365,factor,0.021684577
378,358,factor,0.064372905
379,358,factor,0.083464409
380,358,factor,0.002715083
377,312,factor,0.027492091
380,252,factor,0.003398835
390,277,factor,0.002813156
391,277,factor,0.022416534
377,351,factor,0.000933241
378,351,factor,0.016648434
379,351,factor,0.01712682
390,307,factor,0.002865944
391,307,factor,0.013124768
395,307,factor,0.002600162
376,334,factor,0.055046995
389,334,factor,0.051367051
392,334,factor,0.002685986
376,325,factor,0.074662017
389,325,factor,0.09202138
377,325,factor,0.002109123
378,327,factor,0.012655229
379,327,factor,0.007856841
380,327,factor,0.003333491
382,353,factor,0.003585155
383,353,factor,0.00105449
384,353,factor,0.017097947
385,353,factor,0.025327483
376,345,factor,0.138039555
389,345,factor,0.105385259
392,345,factor,0.003894396
378,210,factor,0.041930998
379,210,factor,0.035220436
380,210,factor,0.004177311
381,234,factor,0.006041124
376,351,factor,0.063445265
389,351,factor,0.066212635
386,373,factor,0.133540327
387,373,factor,0.004158064
388,373,factor,0.08223011
395,304,factor,0.015629647
395,349,factor,0.002060315
