start_id,end_id,label,value
149,182,disease_value,0.009024597
149,180,disease_value,0.007671424
149,369,disease_value,0.007514841
149,217,disease_value,0.007496834
149,318,disease_value,0.00720929
149,259,disease_value,0.006552515
149,175,disease_value,0.005975156
149,178,disease_value,0.005590949
149,352,disease_value,0.005056935
149,279,disease_value,0.004961713
149,176,disease_value,0.004907922
149,174,disease_value,0.004871687
149,371,disease_value,0.004799112
149,238,disease_value,0.004575997
149,219,disease_value,0.004468192
149,358,disease_value,0.004465789
149,348,disease_value,0.004447704
149,173,disease_value,0.004383572
149,172,disease_value,0.004348349
149,242,disease_value,0.004162505
149,274,disease_value,0.004147003
149,345,disease_value,0.003917907
149,364,disease_value,0.003907622
149,282,disease_value,0.003904261
149,245,disease_value,0.003895493
149,257,disease_value,0.003801543
149,267,disease_value,0.003608818
149,171,disease_value,0.00354967
149,277,disease_value,0.003501167
149,191,disease_value,0.003410814
149,372,disease_value,0.003343985
149,193,disease_value,0.003303511
149,293,disease_value,0.003282831
149,233,disease_value,0.003264555
149,246,disease_value,0.003162243
149,197,disease_value,0.003115539
149,278,disease_value,0.003079266
149,255,disease_value,0.003062102
149,200,disease_value,0.002990299
149,328,disease_value,0.002986533
149,177,disease_value,0.002973526
149,203,disease_value,0.002973345
149,201,disease_value,0.002972421
149,287,disease_value,0.002967355
149,365,disease_value,0.002943206
149,196,disease_value,0.002934159
149,234,disease_value,0.002911096
149,280,disease_value,0.002904447
149,315,disease_value,0.002876597
149,226,disease_value,0.00286211
149,368,disease_value,0.00285979
149,312,disease_value,0.002812128
149,235,disease_value,0.002811954
149,333,disease_value,0.002810087
149,210,disease_value,0.00277692
149,303,disease_value,0.002763324
149,295,disease_value,0.002723534
149,324,disease_value,0.002722462
149,344,disease_value,0.002703932
149,366,disease_value,0.002698269
149,351,disease_value,0.002695113
149,249,disease_value,0.00265282
149,357,disease_value,0.002633447
149,346,disease_value,0.002626935
149,179,disease_value,0.002595581
149,215,disease_value,0.002587823
149,206,disease_value,0.002583692
149,231,disease_value,0.002580088
149,237,disease_value,0.002572615
149,281,disease_value,0.002551452
149,332,disease_value,0.002531384
149,188,disease_value,0.002524896
149,322,disease_value,0.002512726
149,325,disease_value,0.002503053
149,335,disease_value,0.002495709
149,353,disease_value,0.002449361
149,337,disease_value,0.002418912
149,330,disease_value,0.002413685
149,209,disease_value,0.002410314
149,363,disease_value,0.002402273
149,247,disease_value,0.002396901
149,189,disease_value,0.002389387
149,304,disease_value,0.002387272
149,260,disease_value,0.002379255
149,326,disease_value,0.002375869
149,308,disease_value,0.002326608
149,327,disease_value,0.002324452
149,310,disease_value,0.002320419
149,338,disease_value,0.00228136
149,320,disease_value,0.002280391
149,256,disease_value,0.002279661
149,299,disease_value,0.002261216
149,198,disease_value,0.002250205
149,195,disease_value,0.002220278
149,334,disease_value,0.002216209
149,323,disease_value,0.002210324
149,307,disease_value,0.002206597
149,356,disease_value,0.002201554
149,253,disease_value,0.002178038
149,268,disease_value,0.002141885
149,286,disease_value,0.002109964
149,342,disease_value,0.002090773
149,228,disease_value,0.002041953
149,184,disease_value,0.002041551
149,221,disease_value,0.002030326
149,190,disease_value,0.002021998
149,350,disease_value,0.002013565
149,305,disease_value,0.001977229
149,213,disease_value,0.001968623
149,288,disease_value,0.001952338
149,285,disease_value,0.001935407
149,183,disease_value,0.001895122
149,265,disease_value,0.001888375
149,362,disease_value,0.001829692
149,306,disease_value,0.001812962
149,272,disease_value,0.001801003
149,349,disease_value,0.001789997
149,187,disease_value,0.001789933
149,360,disease_value,0.001771934
149,181,disease_value,0.001762099
149,329,disease_value,0.001740106
149,199,disease_value,0.0017201
149,340,disease_value,0.001718827
149,311,disease_value,0.001717638
149,300,disease_value,0.001693265
149,316,disease_value,0.001688128
149,296,disease_value,0.001656923
149,214,disease_value,0.001640517
149,343,disease_value,0.001640181
149,298,disease_value,0.001628362
149,186,disease_value,0.001624392
149,229,disease_value,0.001617613
149,347,disease_value,0.001568728
149,294,disease_value,0.001559421
149,339,disease_value,0.001558098
149,239,disease_value,0.001547172
149,225,disease_value,0.001527573
149,313,disease_value,0.00150387
149,292,disease_value,0.001503667
149,270,disease_value,0.001501
149,301,disease_value,0.001486765
149,192,disease_value,0.001470449
149,341,disease_value,0.001457986
149,266,disease_value,0.00145464
149,258,disease_value,0.001449174
149,297,disease_value,0.001425656
149,289,disease_value,0.001420139
149,262,disease_value,0.001415207
149,302,disease_value,0.00138178
149,185,disease_value,0.001355577
149,271,disease_value,0.001354276
149,222,disease_value,0.001337073
149,273,disease_value,0.001334644
149,241,disease_value,0.001321934
149,254,disease_value,0.001236052
149,240,disease_value,0.001223831
149,243,disease_value,0.00117356
149,204,disease_value,0.001170578
149,370,disease_value,0.001147563
149,290,disease_value,0.001147137
149,220,disease_value,0.001134199
149,373,disease_value,0.001109885
149,276,disease_value,0.001090595
149,232,disease_value,0.001075564
149,224,disease_value,0.001029112
149,269,disease_value,0.000992714
149,230,disease_value,0.00095719
149,250,disease_value,0.000955261
149,194,disease_value,0.000935115
149,374,disease_value,0.000916951
149,314,disease_value,0.000915158
149,216,disease_value,0.000908556
149,291,disease_value,0.000877655
149,227,disease_value,0.00083945
149,359,disease_value,0.000800689
149,263,disease_value,0.000771845
149,361,disease_value,0.000749738
149,261,disease_value,0.000744874
149,244,disease_value,0.00074383
149,236,disease_value,0.000734344
149,309,disease_value,0.000721721
149,355,disease_value,0.000700523
149,331,disease_value,0.000685471
149,208,disease_value,0.000679667
149,319,disease_value,0.000653812
149,317,disease_value,0.000578164
149,202,disease_value,0.000542412
149,223,disease_value,0.000538326
149,212,disease_value,0.000537508
149,248,disease_value,0.000519294
149,251,disease_value,0.000327777
148,260,disease_value,0.002670503
148,292,disease_value,0.002406886
148,199,disease_value,0.002353225
148,303,disease_value,0.002252018
148,225,disease_value,0.002112573
148,265,disease_value,0.002094486
148,241,disease_value,0.002067907
148,273,disease_value,0.001945225
148,216,disease_value,0.001939486
148,232,disease_value,0.001909379
148,239,disease_value,0.001874254
148,195,disease_value,0.001849116
148,261,disease_value,0.001838169
148,314,disease_value,0.001785152
148,237,disease_value,0.001775078
148,359,disease_value,0.00172832
148,302,disease_value,0.001720281
148,291,disease_value,0.001681313
148,269,disease_value,0.001669546
148,220,disease_value,0.001623372
148,230,disease_value,0.00161866
148,214,disease_value,0.001571366
148,223,disease_value,0.001553879
148,202,disease_value,0.001541532
148,285,disease_value,0.001532302
148,294,disease_value,0.001522396
148,190,disease_value,0.001521899
148,258,disease_value,0.001507045
148,272,disease_value,0.001501644
148,243,disease_value,0.001496502
148,184,disease_value,0.001444694
148,263,disease_value,0.001437313
148,186,disease_value,0.001405078
148,309,disease_value,0.00134309
148,204,disease_value,0.001262623
148,181,disease_value,0.001236239
148,209,disease_value,0.00118007
148,366,disease_value,0.001119799
148,222,disease_value,0.001086649
148,277,disease_value,0.001067088
148,271,disease_value,0.001060947
148,206,disease_value,0.00105481
148,212,disease_value,0.001046593
148,194,disease_value,0.00103279
148,374,disease_value,0.001027257
148,236,disease_value,0.000999198
148,274,disease_value,0.000969394
148,355,disease_value,0.000916345
148,208,disease_value,0.000902638
148,193,disease_value,0.000899593
148,246,disease_value,0.000897897
148,331,disease_value,0.000893173
148,198,disease_value,0.000778909
148,313,disease_value,0.000768092
148,324,disease_value,0.000756865
148,189,disease_value,0.00075277
148,255,disease_value,0.000746149
148,267,disease_value,0.000735599
148,191,disease_value,0.00072394
148,281,disease_value,0.000704868
148,253,disease_value,0.00070091
148,301,disease_value,0.0006934
148,262,disease_value,0.00067494
148,179,disease_value,0.000671003
148,290,disease_value,0.000660624
148,364,disease_value,0.000638402
148,213,disease_value,0.000619734
148,244,disease_value,0.000601952
148,188,disease_value,0.000587889
148,370,disease_value,0.000561931
148,177,disease_value,0.000546292
148,357,disease_value,0.000544941
148,295,disease_value,0.000520761
148,229,disease_value,0.000520546
148,249,disease_value,0.000519314
148,228,disease_value,0.000517104
148,266,disease_value,0.000505767
148,235,disease_value,0.000504032
148,224,disease_value,0.000472052
148,219,disease_value,0.000469586
148,371,disease_value,0.000447325
148,200,disease_value,0.000433728
148,349,disease_value,0.000401865
148,183,disease_value,0.000393894
148,185,disease_value,0.000392541
148,318,disease_value,0.000385857
148,270,disease_value,0.000383467
148,358,disease_value,0.000380551
148,196,disease_value,0.000377987
148,369,disease_value,0.000370359
148,247,disease_value,0.000368654
148,361,disease_value,0.000354747
148,329,disease_value,0.000344263
148,203,disease_value,0.000338382
148,283,disease_value,0.000326195
148,278,disease_value,0.000324627
148,306,disease_value,0.000324398
148,279,disease_value,0.000316083
148,210,disease_value,0.00030937
148,182,disease_value,0.000289995
148,221,disease_value,0.000288645
148,245,disease_value,0.000285475
148,354,disease_value,0.00028154
148,187,disease_value,0.000276493
148,276,disease_value,0.000263939
148,201,disease_value,0.000263379
148,344,disease_value,0.000256734
148,197,disease_value,0.000243547
148,256,disease_value,0.000241433
148,250,disease_value,0.000239183
148,367,disease_value,0.000231846
148,317,disease_value,0.000229714
148,240,disease_value,0.000225745
148,205,disease_value,0.000225583
148,284,disease_value,0.000224311
148,215,disease_value,0.000223356
148,321,disease_value,0.000217467
148,330,disease_value,0.000213019
148,227,disease_value,0.000212115
148,310,disease_value,0.000210371
148,175,disease_value,0.000210177
148,350,disease_value,0.000208654
148,192,disease_value,0.00020289
148,217,disease_value,0.000200686
148,319,disease_value,0.000199817
148,352,disease_value,0.000197042
148,326,disease_value,0.00019389
148,373,disease_value,0.00019351
148,332,disease_value,0.000192174
148,252,disease_value,0.000191263
148,218,disease_value,0.000190267
148,268,disease_value,0.000189034
148,312,disease_value,0.000188917
148,251,disease_value,0.000185815
148,173,disease_value,0.000183861
148,172,disease_value,0.000181967
148,231,disease_value,0.00017524
148,226,disease_value,0.000174934
148,257,disease_value,0.000172484
148,171,disease_value,0.000172235
148,259,disease_value,0.000172186
148,348,disease_value,0.000171715
148,234,disease_value,0.000169231
148,248,disease_value,0.000164677
148,372,disease_value,0.000155406
148,233,disease_value,0.000154414
148,336,disease_value,0.00014642
148,282,disease_value,0.000144824
148,242,disease_value,0.000142399
148,176,disease_value,0.000141498
148,207,disease_value,0.0001412
148,315,disease_value,0.000138569
148,264,disease_value,0.000137301
148,211,disease_value,0.000137247
148,311,disease_value,0.000136712
148,178,disease_value,0.000136136
148,254,disease_value,0.000131816
148,334,disease_value,0.00013032
148,286,disease_value,0.000128965
148,356,disease_value,0.000119056
148,280,disease_value,0.000117144
148,362,disease_value,0.000116406
148,307,disease_value,0.000113152
148,351,disease_value,0.000110971
148,337,disease_value,0.000106266
148,365,disease_value,0.000106099
148,180,disease_value,0.000105543
148,323,disease_value,0.000104294
148,275,disease_value,0.000102496
148,299,disease_value,0.000101905
148,304,disease_value,9.98E-05
148,320,disease_value,9.43E-05
148,174,disease_value,8.99E-05
148,342,disease_value,8.94E-05
148,238,disease_value,8.81E-05
148,298,disease_value,8.73E-05
148,368,disease_value,8.46E-05
148,335,disease_value,8.46E-05
148,346,disease_value,8.16E-05
148,327,disease_value,8.13E-05
148,305,disease_value,7.68E-05
148,343,disease_value,7.47E-05
148,293,disease_value,7.27E-05
148,288,disease_value,6.96E-05
148,325,disease_value,6.89E-05
148,297,disease_value,6.79E-05
148,363,disease_value,6.67E-05
148,360,disease_value,6.34E-05
148,300,disease_value,6.33E-05
148,338,disease_value,6.26E-05
148,328,disease_value,6.08E-05
148,296,disease_value,5.93E-05
148,345,disease_value,5.71E-05
148,333,disease_value,5.67E-05
148,340,disease_value,5.56E-05
148,322,disease_value,5.42E-05
148,287,disease_value,5.27E-05
148,316,disease_value,5.16E-05
148,341,disease_value,5.10E-05
148,347,disease_value,4.61E-05
148,289,disease_value,4.10E-05
148,339,disease_value,3.52E-05
148,308,disease_value,3.00E-05
148,353,disease_value,2.79E-05
147,252,disease_value,0.006308701
147,293,disease_value,0.005014064
147,372,disease_value,0.004718095
147,353,disease_value,0.004689343
147,360,disease_value,0.003050371
147,346,disease_value,0.00303955
147,337,disease_value,0.002984785
147,310,disease_value,0.002964401
147,304,disease_value,0.002809829
147,321,disease_value,0.002787035
147,226,disease_value,0.002782184
147,280,disease_value,0.002695803
147,334,disease_value,0.002683909
147,289,disease_value,0.002638648
147,345,disease_value,0.002630859
147,338,disease_value,0.002589587
147,275,disease_value,0.002548238
147,296,disease_value,0.002520531
147,307,disease_value,0.002388254
147,197,disease_value,0.002381328
147,341,disease_value,0.00236785
147,320,disease_value,0.00236321
147,365,disease_value,0.002360259
147,322,disease_value,0.002353986
147,211,disease_value,0.002312126
147,340,disease_value,0.002306871
147,343,disease_value,0.002270959
147,300,disease_value,0.002214358
147,308,disease_value,0.002187811
147,257,disease_value,0.002178984
147,347,disease_value,0.002174985
147,352,disease_value,0.002116913
147,339,disease_value,0.002111385
147,344,disease_value,0.002096538
147,333,disease_value,0.002083366
147,325,disease_value,0.00205491
147,299,disease_value,0.002048124
147,327,disease_value,0.001982537
147,336,disease_value,0.001954208
147,305,disease_value,0.001937268
147,332,disease_value,0.001935618
147,330,disease_value,0.001925753
147,316,disease_value,0.001910332
147,286,disease_value,0.001894675
147,288,disease_value,0.001893596
147,362,disease_value,0.001882052
147,324,disease_value,0.001857981
147,363,disease_value,0.001853959
147,298,disease_value,0.001791797
147,342,disease_value,0.001791725
147,297,disease_value,0.001742071
147,351,disease_value,0.001711363
147,335,disease_value,0.001635818
147,278,disease_value,0.001551222
147,176,disease_value,0.001450562
147,207,disease_value,0.001441422
147,287,disease_value,0.001414327
147,249,disease_value,0.00133301
147,187,disease_value,0.001278243
147,247,disease_value,0.001195444
147,173,disease_value,0.001169809
147,356,disease_value,0.001145612
147,236,disease_value,0.001122065
147,212,disease_value,0.001095146
147,277,disease_value,0.001077923
147,368,disease_value,0.001053777
147,313,disease_value,0.001048035
147,350,disease_value,0.001014396
147,228,disease_value,0.001006512
147,276,disease_value,0.00100463
147,283,disease_value,0.001003219
147,171,disease_value,0.000997983
147,218,disease_value,0.000996263
147,282,disease_value,0.000994022
147,274,disease_value,0.000933495
147,367,disease_value,0.00092592
147,318,disease_value,0.000910156
147,284,disease_value,0.000903509
147,234,disease_value,0.0008874
147,295,disease_value,0.000879129
147,200,disease_value,0.00087261
147,227,disease_value,0.000845972
147,371,disease_value,0.000822644
147,205,disease_value,0.000810487
147,279,disease_value,0.000807039
147,306,disease_value,0.000804575
147,192,disease_value,0.000792781
147,201,disease_value,0.000776607
147,221,disease_value,0.000757481
147,237,disease_value,0.000732146
147,177,disease_value,0.000731535
147,215,disease_value,0.000730713
147,182,disease_value,0.000727096
147,203,disease_value,0.000723656
147,273,disease_value,0.000710346
147,193,disease_value,0.000678785
147,354,disease_value,0.000670498
147,323,disease_value,0.000663602
147,253,disease_value,0.000661399
147,210,disease_value,0.000659602
147,231,disease_value,0.000607992
147,369,disease_value,0.00060279
147,267,disease_value,0.000598042
147,364,disease_value,0.00058734
147,328,disease_value,0.000570062
147,259,disease_value,0.000561468
147,223,disease_value,0.000559267
147,262,disease_value,0.000552653
147,373,disease_value,0.000549394
147,184,disease_value,0.0005374
147,245,disease_value,0.000537375
147,248,disease_value,0.000529127
147,292,disease_value,0.000528744
147,311,disease_value,0.000525712
147,235,disease_value,0.000522578
147,179,disease_value,0.000520716
147,220,disease_value,0.000517697
147,329,disease_value,0.000516476
147,326,disease_value,0.000503186
147,206,disease_value,0.00050263
147,213,disease_value,0.000498411
147,281,disease_value,0.000488286
147,181,disease_value,0.000486323
147,264,disease_value,0.000480391
147,186,disease_value,0.00048006
147,255,disease_value,0.000476741
147,194,disease_value,0.000476291
147,315,disease_value,0.000471043
147,268,disease_value,0.000465122
147,359,disease_value,0.000463008
147,348,disease_value,0.00046139
147,258,disease_value,0.000457906
147,312,disease_value,0.000452702
147,370,disease_value,0.000440769
147,191,disease_value,0.000438146
147,178,disease_value,0.000436181
147,244,disease_value,0.000435182
147,204,disease_value,0.000434073
147,246,disease_value,0.000432459
147,266,disease_value,0.000428305
147,185,disease_value,0.000420841
147,240,disease_value,0.000420364
147,271,disease_value,0.000419559
147,309,disease_value,0.000418314
147,239,disease_value,0.000412269
147,357,disease_value,0.000409428
147,183,disease_value,0.000407185
147,217,disease_value,0.000404133
147,301,disease_value,0.000401604
147,189,disease_value,0.000398169
147,224,disease_value,0.000396845
147,270,disease_value,0.000395133
147,172,disease_value,0.000390227
147,285,disease_value,0.000377398
147,219,disease_value,0.000375811
147,358,disease_value,0.000369769
147,241,disease_value,0.000368624
147,198,disease_value,0.000359442
147,355,disease_value,0.000358309
147,188,disease_value,0.000347222
147,196,disease_value,0.000343258
147,250,disease_value,0.000343102
147,256,disease_value,0.000341824
147,229,disease_value,0.000338724
147,251,disease_value,0.000332238
147,238,disease_value,0.000332097
147,331,disease_value,0.000329828
147,374,disease_value,0.000322729
147,294,disease_value,0.000317001
147,317,disease_value,0.000314249
147,180,disease_value,0.000307474
147,174,disease_value,0.000306585
147,254,disease_value,0.000306244
147,242,disease_value,0.000301611
147,222,disease_value,0.000293638
147,319,disease_value,0.000288259
147,291,disease_value,0.000285801
147,230,disease_value,0.000285462
147,214,disease_value,0.000268617
147,233,disease_value,0.000266829
147,349,disease_value,0.000254463
147,175,disease_value,0.000250949
147,314,disease_value,0.000230013
147,366,disease_value,0.000227491
147,190,disease_value,0.000215498
147,199,disease_value,0.000214211
147,208,disease_value,0.000213013
147,265,disease_value,0.000212095
147,232,disease_value,0.000211539
147,209,disease_value,0.000206968
147,202,disease_value,0.000206557
147,225,disease_value,0.000205574
147,303,disease_value,0.00020002
147,269,disease_value,0.000199939
147,302,disease_value,0.000199189
147,272,disease_value,0.000196596
147,261,disease_value,0.000185006
147,263,disease_value,0.000177846
147,216,disease_value,0.000166729
147,195,disease_value,0.000161112
147,243,disease_value,0.000160901
147,361,disease_value,0.000157592
147,260,disease_value,0.000114886
147,290,disease_value,0.000105056
146,372,disease_value,0.010150896
146,361,disease_value,0.006290239
146,278,disease_value,0.004899908
146,247,disease_value,0.004879912
146,349,disease_value,0.003820997
146,259,disease_value,0.003642462
146,206,disease_value,0.003469299
146,246,disease_value,0.003359125
146,318,disease_value,0.003291384
146,341,disease_value,0.003211928
146,274,disease_value,0.003161591
146,287,disease_value,0.003137157
146,353,disease_value,0.003120591
146,207,disease_value,0.002996963
146,339,disease_value,0.002982359
146,347,disease_value,0.002951598
146,264,disease_value,0.002943292
146,340,disease_value,0.002907229
146,271,disease_value,0.002762354
146,296,disease_value,0.002724854
146,197,disease_value,0.002680816
146,255,disease_value,0.002680272
146,188,disease_value,0.002605205
146,320,disease_value,0.002600029
146,228,disease_value,0.002581268
146,300,disease_value,0.002545501
146,196,disease_value,0.002495663
146,205,disease_value,0.002473425
146,267,disease_value,0.002444109
146,289,disease_value,0.002442401
146,191,disease_value,0.002434398
146,277,disease_value,0.002420216
146,321,disease_value,0.002419435
146,189,disease_value,0.002418221
146,281,disease_value,0.002362488
146,322,disease_value,0.002350448
146,307,disease_value,0.002350033
146,211,disease_value,0.002349155
146,346,disease_value,0.002337563
146,218,disease_value,0.002315604
146,190,disease_value,0.00230656
146,336,disease_value,0.00229592
146,293,disease_value,0.002285683
146,367,disease_value,0.002246766
146,338,disease_value,0.002223415
146,365,disease_value,0.002214093
146,252,disease_value,0.002184528
146,257,disease_value,0.002182596
146,245,disease_value,0.002174318
146,275,disease_value,0.0021692
146,316,disease_value,0.002168816
146,261,disease_value,0.002168731
146,368,disease_value,0.0021642
146,362,disease_value,0.002146698
146,299,disease_value,0.002139254
146,325,disease_value,0.002092928
146,265,disease_value,0.002090401
146,210,disease_value,0.002088806
146,284,disease_value,0.002069648
146,177,disease_value,0.002049122
146,297,disease_value,0.002049013
146,337,disease_value,0.002012401
146,360,disease_value,0.002002053
146,366,disease_value,0.001998743
146,283,disease_value,0.001988489
146,354,disease_value,0.001987007
146,203,disease_value,0.001984214
146,234,disease_value,0.001983287
146,328,disease_value,0.001957474
146,280,disease_value,0.001926238
146,348,disease_value,0.0019132
146,374,disease_value,0.001891175
146,199,disease_value,0.001883153
146,363,disease_value,0.001866159
146,335,disease_value,0.001855913
146,298,disease_value,0.001854138
146,364,disease_value,0.001834908
146,343,disease_value,0.001834671
146,308,disease_value,0.001834633
146,288,disease_value,0.001796142
146,317,disease_value,0.001791303
146,355,disease_value,0.001780699
146,305,disease_value,0.001773721
146,222,disease_value,0.001762446
146,333,disease_value,0.001758375
146,268,disease_value,0.001743197
146,345,disease_value,0.001692481
146,254,disease_value,0.001692293
146,231,disease_value,0.001687663
146,327,disease_value,0.001656198
146,326,disease_value,0.001635378
146,225,disease_value,0.001632448
146,193,disease_value,0.001631699
146,369,disease_value,0.0016275
146,273,disease_value,0.001618613
146,201,disease_value,0.001613342
146,220,disease_value,0.001589486
146,279,disease_value,0.001580045
146,195,disease_value,0.001576782
146,352,disease_value,0.001536191
146,286,disease_value,0.001507426
146,240,disease_value,0.001481866
146,272,disease_value,0.001444297
146,306,disease_value,0.001408016
146,215,disease_value,0.001371837
146,304,disease_value,0.001369539
146,186,disease_value,0.001352369
146,235,disease_value,0.001348658
146,351,disease_value,0.001323016
146,232,disease_value,0.001318039
146,334,disease_value,0.001310525
146,344,disease_value,0.001310488
146,250,disease_value,0.001309666
146,209,disease_value,0.001291919
146,310,disease_value,0.001290303
146,251,disease_value,0.001286955
146,179,disease_value,0.001278718
146,358,disease_value,0.001274364
146,371,disease_value,0.001274092
146,330,disease_value,0.001263041
146,237,disease_value,0.001259307
146,373,disease_value,0.001222457
146,332,disease_value,0.001212572
146,313,disease_value,0.001179428
146,239,disease_value,0.001166525
146,359,disease_value,0.001164805
146,182,disease_value,0.001163231
146,312,disease_value,0.001154466
146,171,disease_value,0.001134508
146,323,disease_value,0.001125873
146,176,disease_value,0.001122745
146,244,disease_value,0.001112205
146,204,disease_value,0.001107496
146,342,disease_value,0.001103746
146,181,disease_value,0.001101723
146,303,disease_value,0.001087173
146,208,disease_value,0.001068279
146,226,disease_value,0.001038387
146,311,disease_value,0.001024757
146,282,disease_value,0.001019248
146,224,disease_value,0.001016439
146,263,disease_value,0.000996164
146,184,disease_value,0.000994431
146,276,disease_value,0.000991094
146,249,disease_value,0.000990688
146,350,disease_value,0.000983882
146,230,disease_value,0.000975024
146,315,disease_value,0.000962583
146,295,disease_value,0.000962489
146,241,disease_value,0.00096082
146,319,disease_value,0.000932115
146,302,disease_value,0.000919126
146,175,disease_value,0.00090019
146,187,disease_value,0.000892715
146,356,disease_value,0.000890739
146,236,disease_value,0.000883416
146,253,disease_value,0.000880401
146,301,disease_value,0.000868458
146,370,disease_value,0.000867696
146,256,disease_value,0.000860248
146,260,disease_value,0.000858355
146,292,disease_value,0.000852126
146,248,disease_value,0.000850543
146,285,disease_value,0.000828283
146,212,disease_value,0.000784214
146,290,disease_value,0.000783972
146,227,disease_value,0.000762482
146,214,disease_value,0.000749869
146,269,disease_value,0.00073157
146,174,disease_value,0.000718623
146,200,disease_value,0.000716506
146,192,disease_value,0.000703153
146,173,disease_value,0.000693778
146,324,disease_value,0.000689108
146,331,disease_value,0.000686119
146,217,disease_value,0.000685753
146,258,disease_value,0.000657689
146,294,disease_value,0.000641898
146,183,disease_value,0.00064146
146,314,disease_value,0.000623629
146,266,disease_value,0.000613646
146,172,disease_value,0.000612862
146,329,disease_value,0.000604162
146,242,disease_value,0.000592759
146,194,disease_value,0.00057272
146,216,disease_value,0.000562648
146,221,disease_value,0.000557539
146,180,disease_value,0.000518292
146,243,disease_value,0.000503052
146,291,disease_value,0.000494399
146,198,disease_value,0.000484404
146,229,disease_value,0.000455911
146,178,disease_value,0.00045587
146,202,disease_value,0.000437104
146,219,disease_value,0.000435116
146,270,disease_value,0.000421573
146,213,disease_value,0.000420773
146,238,disease_value,0.000420628
146,223,disease_value,0.000416201
146,262,disease_value,0.000415858
146,309,disease_value,0.0004136
146,185,disease_value,0.000376026
146,233,disease_value,0.000372215
146,357,disease_value,0.000266082
145,219,disease_value,0.015086692
145,290,disease_value,0.013674679
145,370,disease_value,0.011672655
145,344,disease_value,0.011482978
145,216,disease_value,0.010165715
145,232,disease_value,0.009631513
145,238,disease_value,0.009262822
145,217,disease_value,0.008701403
145,269,disease_value,0.008223902
145,361,disease_value,0.007076393
145,292,disease_value,0.007017341
145,325,disease_value,0.006996308
145,200,disease_value,0.006841071
145,233,disease_value,0.006660693
145,242,disease_value,0.006541306
145,271,disease_value,0.006497814
145,359,disease_value,0.006435067
145,272,disease_value,0.006266544
145,263,disease_value,0.006239106
145,208,disease_value,0.006097874
145,245,disease_value,0.006082064
145,265,disease_value,0.006060442
145,274,disease_value,0.005971145
145,280,disease_value,0.00573096
145,188,disease_value,0.005553047
145,243,disease_value,0.00552524
145,273,disease_value,0.005394649
145,256,disease_value,0.005372285
145,195,disease_value,0.005359652
145,239,disease_value,0.005282287
145,329,disease_value,0.00527364
145,314,disease_value,0.005184734
145,237,disease_value,0.005082248
145,235,disease_value,0.004957656
145,222,disease_value,0.004894309
145,332,disease_value,0.004859059
145,225,disease_value,0.004805788
145,246,disease_value,0.00471428
145,276,disease_value,0.004668113
145,310,disease_value,0.004531374
145,281,disease_value,0.004515513
145,374,disease_value,0.00451283
145,285,disease_value,0.004443443
145,258,disease_value,0.004433295
145,337,disease_value,0.004403222
145,304,disease_value,0.00440271
145,267,disease_value,0.004366765
145,350,disease_value,0.004314055
145,352,disease_value,0.004308261
145,365,disease_value,0.004293646
145,220,disease_value,0.004265527
145,266,disease_value,0.004253471
145,186,disease_value,0.004227055
145,255,disease_value,0.004226671
145,181,disease_value,0.004199226
145,334,disease_value,0.004111792
145,303,disease_value,0.004047113
145,293,disease_value,0.004034516
145,230,disease_value,0.003992529
145,192,disease_value,0.003881156
145,214,disease_value,0.003842122
145,223,disease_value,0.0038409
145,206,disease_value,0.003822263
145,204,disease_value,0.003821398
145,180,disease_value,0.003788118
145,199,disease_value,0.003759428
145,373,disease_value,0.003725918
145,363,disease_value,0.003705044
145,294,disease_value,0.003676954
145,202,disease_value,0.003612408
145,351,disease_value,0.003605896
145,327,disease_value,0.003595095
145,174,disease_value,0.003589389
145,231,disease_value,0.003561302
145,320,disease_value,0.003521127
145,291,disease_value,0.003483815
145,241,disease_value,0.003469906
145,198,disease_value,0.003385905
145,355,disease_value,0.003361204
145,302,disease_value,0.003340195
145,342,disease_value,0.003335143
145,301,disease_value,0.003258747
145,321,disease_value,0.003138248
145,345,disease_value,0.003078739
145,257,disease_value,0.003073867
145,210,disease_value,0.003056205
145,262,disease_value,0.003049227
145,336,disease_value,0.003023233
145,203,disease_value,0.002952577
145,187,disease_value,0.002919155
145,270,disease_value,0.002842433
145,309,disease_value,0.002821795
145,260,disease_value,0.002811837
145,178,disease_value,0.002795407
145,264,disease_value,0.002788448
145,194,disease_value,0.00278701
145,322,disease_value,0.002786242
145,275,disease_value,0.00276418
145,229,disease_value,0.002671522
145,358,disease_value,0.002591611
145,244,disease_value,0.002555678
145,364,disease_value,0.002554829
145,357,disease_value,0.002526473
145,348,disease_value,0.002507478
145,349,disease_value,0.002468762
145,191,disease_value,0.002347067
145,252,disease_value,0.002257977
145,333,disease_value,0.002197975
145,193,disease_value,0.002183365
145,360,disease_value,0.002125541
145,366,disease_value,0.002109582
145,253,disease_value,0.002108204
145,356,disease_value,0.002095963
145,335,disease_value,0.002088595
145,213,disease_value,0.002084654
145,184,disease_value,0.00201007
145,183,disease_value,0.002005879
145,353,disease_value,0.001987698
145,212,disease_value,0.001876129
145,261,disease_value,0.001874521
145,190,disease_value,0.001866731
145,175,disease_value,0.00181854
145,371,disease_value,0.001812729
145,196,disease_value,0.001797649
145,179,disease_value,0.001786517
145,368,disease_value,0.001782149
145,277,disease_value,0.001746051
